0.270682,15.470178
0.271154,30.886498
0.271626,46.249241
0.272098,61.558685
0.272570,76.815108
0.273042,92.018783
0.273514,107.169986
0.273986,122.268985
0.274458,137.316052
0.274930,152.311453
0.451300,102.066181
0.451772,111.228594
0.452244,120.371882
0.452716,129.496105
0.453188,138.601321
0.453660,147.687591
0.454132,156.754974
0.454604,165.803528
0.455076,174.833311
0.455548,183.844383
0.456020,192.836802
0.456492,201.810624
0.456964,210.765908
0.457436,219.702712
0.457908,228.621092
0.458380,237.521105
0.458852,246.402808
0.459324,255.266257
0.631919,192.172707
0.632391,198.650973
0.632863,205.119576
0.633335,211.578538
0.633807,218.027879
0.634279,224.467622
0.634751,230.897788
0.635223,237.318398
0.635695,243.729473
0.636167,250.131035
0.636639,256.523105
0.637111,262.905704
0.637583,269.278852
0.638055,275.642572
0.638527,281.996884
0.638999,288.341808
0.639471,294.677366
0.639943,301.003578
0.640415,307.320464
0.640887,313.628047
0.641359,319.926345
0.641831,326.215380
0.642303,332.495172
0.642775,338.765741
0.643247,345.027107
0.643719,351.279292
0.644191,357.522315
0.644663,363.756195
0.645135,369.980954
0.645607,376.196611
0.646079,382.403186
0.646551,388.600700
0.647023,394.789171
0.647495,400.968620
0.647967,407.139066
0.648439,413.300529
0.812537,334.984828
0.813009,339.940970
0.813481,344.891361
0.813953,349.836010
0.814425,354.774928
0.814897,359.708125
0.815369,364.635610
0.815841,369.557394
0.816313,374.473486
0.816785,379.383896
0.817257,384.288635
0.817729,389.187711
0.818201,394.081135
0.818673,398.968917
0.819145,403.851065
0.819617,408.727591
0.820089,413.598503
0.820561,418.463812
0.821033,423.323526
0.821505,428.177656
0.821977,433.026212
0.822449,437.869202
0.822921,442.706637
0.823393,447.538526
0.823865,452.364878
0.824337,457.185704
0.824809,462.001012
0.825281,466.810812
0.825753,471.615113
0.826225,476.413925
0.826697,481.207258
0.827169,485.995120
0.827641,490.777521
0.828113,495.554470
0.828585,500.325977
0.829057,505.092052
0.829529,509.852702
0.830001,514.607938
0.830473,519.357768
0.830945,524.102203
0.831417,528.841250
0.831889,533.574920
0.832361,538.303221
0.832833,543.026163
0.833305,547.743755
0.833777,552.456005
0.834249,557.162923
0.834721,561.864518
0.835193,566.560799
0.835665,571.251775
0.836137,575.937454
0.836609,580.617847
0.837081,585.292961
0.837553,589.962806
0.838025,594.627391
0.838497,599.286724
0.838969,603.940814
0.839441,608.589671
0.839913,613.233302
0.840385,617.871718
0.840857,622.504926
0.841329,627.132935
0.841801,631.755755
0.842273,636.373394
0.842745,640.985860
0.843217,645.593162
0.843689,650.195309
0.844161,654.792310
0.844633,659.384173
0.845105,663.970906
0.845577,668.552519
0.846049,673.129020
0.993155,577.641432
0.993627,581.581395
0.994099,585.517616
0.994571,589.450101
0.995043,593.378855
0.995515,597.303884
0.995987,601.225193
0.996459,605.142786
0.996931,609.056671
0.997403,612.966850
0.997875,616.873331
0.998347,620.776118
0.998819,624.675216
0.999291,628.570631
0.999763,632.462368
1.000235,636.350432
1.000707,640.234828
1.001179,644.115562
1.001651,647.992638
1.002123,651.866062
1.002595,655.735839
1.003067,659.601974
1.003539,663.464473
1.004011,667.323339
1.004483,671.178580
1.004955,675.030198
1.005427,678.878201
1.005899,682.722592
1.006371,686.563377
1.006843,690.400561
1.007315,694.234149
1.007787,698.064147
1.008259,701.890558
1.008731,705.713388
1.009203,709.532643
1.009675,713.348326
1.010147,717.160444
1.010619,720.969001
1.011091,724.774003
1.011563,728.575453
1.012035,732.373357
1.012507,736.167721
1.012979,739.958548
1.013451,743.745845
1.013923,747.529615
1.014395,751.309864
1.014867,755.086597
1.015339,758.859819
1.015811,762.629534
1.016283,766.395747
1.016755,770.158464
1.017227,773.917689
1.017699,777.673427
1.018171,781.425683
1.018643,785.174461
1.019115,788.919767
1.019587,792.661605
1.020059,796.399981
1.020531,800.134898
1.021003,803.866363
1.021475,807.594378
1.021947,811.318951
1.022419,815.040084
1.022891,818.757783
1.023363,822.472053
1.023835,826.182898
1.024307,829.890323
1.024779,833.594333
1.025251,837.294932
1.025723,840.992126
1.026195,844.685919
1.026667,848.376315
1.027139,852.063319
1.027611,855.746937
1.028083,859.427172
1.028555,863.104030
1.029027,866.777514
1.029499,870.447631
1.029971,874.114383
1.030443,877.777776
1.030915,881.437815
1.031387,885.094503
1.031859,888.747847
1.032331,892.397849
1.032803,896.044516
1.033275,899.687851
1.033747,903.327859
1.034219,906.964544
1.034691,910.597911
1.035163,914.227965
1.035635,917.854711
1.036107,921.478152
1.036579,925.098293
1.037051,928.715138
1.037523,932.328693
1.037995,935.938962
1.038467,939.545948
1.038939,943.149658
1.039411,946.750094
1.039883,950.347262
1.040355,953.941166
1.040827,957.531810
1.041299,961.119200
1.041771,964.703338
1.042243,968.284231
1.042715,971.861881
1.043187,975.436294
1.043659,979.007474
1.044131,982.575425
1.044603,986.140151
1.045075,989.701658
1.045547,993.259949
1.046019,996.815029
1.046491,1000.366902
1.046963,1003.915573
1.047435,1007.461045
1.047907,1011.003323
1.048379,1014.542412
1.048851,1018.078315
1.049323,1021.611038
1.049795,1025.140584
1.050267,1028.666957
1.050739,1032.190162
1.051211,1035.710203
1.051683,1039.227085
1.052155,1042.740811
1.052627,1046.251386
1.053099,1049.758815
1.053571,1053.263100
1.054043,1056.764248
1.054515,1060.262260
1.054987,1063.757143
1.055459,1067.248901
1.055931,1070.737536
1.056403,1074.223054
1.056875,1077.705459
1.057347,1081.184755
1.057819,1084.660945
1.058291,1088.134035
1.058763,1091.604029
1.059235,1095.070930
1.059707,1098.534742
1.060179,1101.995471
1.060651,1105.453119
1.173773,1002.482779
1.174245,1005.645941
1.174717,1008.806562
1.175189,1011.964643
1.175661,1015.120188
1.176133,1018.273201
1.176605,1021.423684
1.177077,1024.571641
1.177549,1027.717074
1.178021,1030.859986
1.178493,1034.000381
1.178965,1037.138261
1.179437,1040.273629
1.179909,1043.406490
1.180381,1046.536844
1.180853,1049.664697
1.181325,1052.790049
1.181797,1055.912906
1.182269,1059.033269
1.182741,1062.151141
1.183213,1065.266526
1.183685,1068.379426
1.184157,1071.489845
1.184629,1074.597785
1.185101,1077.703249
1.185573,1080.806241
1.186045,1083.906763
1.186517,1087.004818
1.186989,1090.100409
